model	perturbation	language	task	probing_location	dev_acc	test_acc
chLSTM		Russian	aspect_verb	last	85.05	83.2
chLSTM		Russian	case_adj	first	78.18627450980391	77.54901960784314
chLSTM		Russian	case_adj	last	81.61764705882352	77.45098039215685
chLSTM		Russian	case_noun	first	67.40196078431373	65.09803921568627
chLSTM		Russian	case_noun	last	79.80392156862743	69.31372549019608
chLSTM		Russian	case_propn	first	62.794117647058826	63.72549019607843
chLSTM		Russian	case_propn	last	62.696078431372555	63.18627450980392
chLSTM		Russian	case_verb	first	75.88235294117646	70.83333333333333
chLSTM		Russian	case_verb	last	74.60784313725489	70.7843137254902
chLSTM		Russian	gender_adj	first	87.66169154228854	88.2587064676617
chLSTM		Russian	gender_adj	last	90.9950248756219	89.75124378109453
chLSTM		Russian	gender_noun	first	68.00995024875623	67.36318407960201
chLSTM		Russian	gender_noun	last	78.85572139303483	76.11940298507463
chLSTM		Russian	gender_propn	first	59.850746268656714	50.59701492537313
chLSTM		Russian	gender_propn	last	66.46766169154229	53.33333333333333
chLSTM		Russian	gender_verb	first	96.4676616915423	93.08457711442786
chLSTM		Russian	gender_verb	last	97.363184079602	92.636815920398
chLSTM		Russian	mood_verb	first	95.85	95.45
chLSTM		Russian	mood_verb	last	96.3	96.4
chLSTM		Russian	number_adj	first	97.5	95.45
chLSTM		Russian	number_adj	last	99.05	95.35
chLSTM		Russian	number_noun	first	91.45	87.0
chLSTM		Russian	number_noun	last	91.6	88.4
chLSTM		Russian	number_verb	first	97.45	94.35
chLSTM		Russian	number_verb	last	98.1	97.0
chLSTM		Russian	person_verb	first	99.60199004975127	98.80597014925374
chLSTM		Russian	person_verb	last	99.8507462686567	98.35820895522389
chLSTM		Russian	tense_verb	first	88.30845771144277	86.11940298507463
chLSTM		Russian	tense_verb	last	88.55721393034825	87.56218905472636
chLSTM		Russian	verbform_verb	first	92.65	94.15
chLSTM		Russian	verbform_verb	last	96.85	96.2
chLSTM		Russian	voice_verb	first	92.98507462686567	92.58706467661692
chLSTM		Russian	voice_verb	last	94.97512437810943	91.19402985074626
chLSTM		Serbian	case_noun	first	72.51231527093596	72.78606965174129
chLSTM		Serbian	case_noun	last	66.50246305418717	64.87562189054727
chLSTM		Serbian	gender_adj	first	76.11940298507463	72.8358208955224
chLSTM		Serbian	gender_adj	last	80.0	78.25870646766168
chLSTM		Serbian	gender_noun	first	69.1542288557214	69.2039800995025
chLSTM		Serbian	gender_noun	last	71.29353233830845	75.77114427860697
chLSTM		Serbian	number_adj	first	87.55	90.1
chLSTM		Serbian	number_adj	last	87.0	91.6
chLSTM		Serbian	number_noun	first	81.7	80.7
chLSTM		Serbian	number_noun	last	83.55	84.2
chLSTM		Serbian	number_verb	first	92.65	91.55
chLSTM		Serbian	number_verb	last	94.2	93.5
chLSTM		Slovak	animacy_adj	first	66.3	68.25
chLSTM		Slovak	animacy_adj	last	73.1	73.4
chLSTM		Slovak	animacy_noun	first	83.0	79.6
chLSTM		Slovak	animacy_noun	last	80.8	82.65
chLSTM		Slovak	aspect_verb	first	85.25	83.2
chLSTM		Slovak	aspect_verb	last	87.95	83.4
chLSTM		Slovak	case_noun	first	70.19607843137256	65.29411764705883
chLSTM		Slovak	case_noun	last	67.3529411764706	66.32352941176471
chLSTM		Slovak	gender_adj	first	74.07960199004974	70.54726368159204
chLSTM		Slovak	gender_adj	last	78.65671641791046	76.318407960199
chLSTM		Slovak	gender_noun	first	71.39303482587064	64.6268656716418
chLSTM		Slovak	gender_noun	last	77.91044776119404	74.12935323383086
chLSTM		Slovak	gender_verb	first	87.86069651741293	84.0
chLSTM		Slovak	gender_verb	last	88.05970149253731	85.05
chLSTM		Slovak	number_adj	first	91.4	89.8
chLSTM		Slovak	number_adj	last	91.55	92.1
chLSTM		Slovak	number_noun	first	77.45	83.65
chLSTM		Slovak	number_noun	last	80.8	84.75
chLSTM		Slovak	number_verb	first	98.0	97.2
chLSTM		Slovak	number_verb	last	99.15	99.15
chLSTM		Slovak	tense_verb	first	98.95	99.15
chLSTM		Slovak	tense_verb	last	99.5	99.8
chLSTM		Slovak	verbform_verb	first	98.70646766169153	98.7
chLSTM		Slovak	verbform_verb	last	99.8507462686567	99.8
chLSTM		Slovenian	aspect_verb	first	86.15	80.05
chLSTM		Slovenian	aspect_verb	last	86.0	80.7
chLSTM		Slovenian	case_adj	first	78.10945273631842	80.34825870646766
chLSTM		Slovenian	case_adj	last	76.81592039800995	73.48258706467661
chLSTM		Slovenian	case_noun	first	71.27450980392157	71.81372549019609
chLSTM		Slovenian	case_noun	last	62.15686274509803	58.97058823529412
chLSTM		Slovenian	gender_adj	first	66.31840796019901	62.63681592039801
chLSTM		Slovenian	gender_adj	last	71.64179104477613	66.16915422885572
chLSTM		Slovenian	gender_noun	first	75.12437810945273	66.46766169154228
chLSTM		Slovenian	gender_noun	last	85.92039800995026	76.46766169154229
chLSTM		Slovenian	number_adj	first	87.35	79.25
chLSTM		Slovenian	number_adj	last	85.8	83.1
chLSTM		Slovenian	person_verb	first	98.0	89.20398009950247
chLSTM		Slovenian	person_verb	last	98.15	94.17910447761194
chLSTM		Slovenian	verbform_verb	first	99.30348258706469	97.3134328358209
chLSTM		Slovenian	verbform_verb	last	99.45273631840799	97.06467661691542
chLSTM		Spanish	gender_adj	first	98.9	94.55
chLSTM		Spanish	gender_adj	last	99.65	92.85
chLSTM		Spanish	gender_noun	first	93.6	92.95
chLSTM		Spanish	gender_noun	last	94.75	92.6
chLSTM		Spanish	number_adj	first	99.9	99.65
chLSTM		Spanish	number_adj	last	99.95	99.15
chLSTM		Spanish	number_noun	first	98.35	96.1
chLSTM		Spanish	number_noun	last	98.55	97.3
chLSTM		Spanish	number_verb	first	98.75	97.7
chLSTM		Spanish	number_verb	last	99.75	99.35
chLSTM		Spanish	tense_verb	first	93.35	82.8
chLSTM		Spanish	tense_verb	last	96.2	87.7
chLSTM		Spanish	verbform_verb	first	94.9	94.15
chLSTM		Spanish	verbform_verb	last	94.65	96.75
chLSTM		Swedish	case_noun	first	98.35	98.35
chLSTM		Swedish	case_noun	last	99.5	98.3
chLSTM		Swedish	definite_adj	first	86.7	91.65
chLSTM		Swedish	definite_adj	last	89.7	92.7
chLSTM		Swedish	definite_noun	first	93.95	90.0
chLSTM		Swedish	definite_noun	last	95.7	94.55
chLSTM		Swedish	gender_noun	first	81.25	78.4
chLSTM		Swedish	gender_noun	last	82.5	78.65
chLSTM		Swedish	number_adj	first	90.8	90.95
chLSTM		Swedish	number_adj	last	90.7	91.65
chLSTM		Swedish	number_noun	first	86.05	83.7
chLSTM		Swedish	number_noun	last	85.45	83.35
chLSTM		Swedish	tense_verb	first	97.75	95.7
chLSTM		Swedish	tense_verb	last	99.45	95.6
chLSTM		Swedish	voice_verb	first	91.05	96.45
chLSTM		Swedish	voice_verb	last	93.35	96.35
chLSTM		Turkish	aspect_verb	first	96.66666666666667	89.95024875621891
chLSTM		Turkish	aspect_verb	last	98.2587064676617	93.28358208955224
chLSTM		Turkish	case_noun	first	90.19704433497537	87.33990147783251
chLSTM		Turkish	case_noun	last	95.61576354679804	90.5911330049261
chLSTM		Turkish	number_noun	first	97.55	97.1
chLSTM		Turkish	number_noun	last	98.0	95.75
chLSTM		Turkish	number_verb	first	97.45	95.5
chLSTM		Turkish	number_verb	last	97.75	95.9
chLSTM		Turkish	person_verb	first	91.59203980099502	94.05
chLSTM		Turkish	person_verb	last	94.57711442786069	95.95
chLSTM		Turkish	polarity_verb	first	95.7	94.35
chLSTM		Turkish	polarity_verb	last	97.35	97.35
chLSTM		Turkish	verbform_verb	first	95.42288557213931	94.62686567164181
chLSTM		Turkish	verbform_verb	last	97.2636815920398	96.76616915422885
chLSTM		Ukrainian	animacy_noun	first	71.0	66.45
chLSTM		Ukrainian	animacy_noun	last	74.85	74.2
chLSTM		Ukrainian	aspect_verb	first	84.0	81.4
chLSTM		Ukrainian	aspect_verb	last	83.2	83.0
chLSTM		Ukrainian	case_adj	first	86.5	85.15
chLSTM		Ukrainian	case_adj	last	87.75	86.55
chLSTM		Ukrainian	case_noun	first	67.29064039408867	64.55882352941177
chLSTM		Ukrainian	case_noun	last	66.60098522167488	68.8235294117647
chLSTM		Ukrainian	gender_adj	first	88.85572139303483	86.01990049751244
chLSTM		Ukrainian	gender_adj	last	92.03980099502486	90.54726368159206
chLSTM		Ukrainian	gender_noun	first	67.96019900497512	65.22388059701494
chLSTM		Ukrainian	gender_noun	last	74.27860696517413	73.18407960199005
chLSTM		Ukrainian	number_adj	first	98.95	97.95
chLSTM		Ukrainian	number_adj	last	98.95	98.0
chLSTM		Ukrainian	number_verb	first	98.4	98.0
chLSTM		Ukrainian	number_verb	last	99.3	98.25
chLSTM		Ukrainian	tense_verb	first	90.99502487562188	84.97512437810946
chLSTM		Ukrainian	tense_verb	last	92.93532338308458	88.60696517412934
chLSTM		Urdu	case_noun	first	84.4	85.4
chLSTM		Urdu	case_noun	last	87.9	87.0
chLSTM		Urdu	case_propn	first	81.0	85.7
chLSTM		Urdu	case_propn	last	81.65	86.0
chLSTM		Urdu	gender_noun	first	76.05	72.35
chLSTM		Urdu	gender_noun	last	80.05	75.0
chLSTM		Urdu	number_noun	first	92.65	86.95
chLSTM		Urdu	number_noun	last	94.95	89.05
chLSTM-rand		Afrikaans	number_noun	last	90.5	89.5
chLSTM-rand		Albanian	case_noun	last	55.50000000000001	53.5
chLSTM-rand		Albanian	case_propn	last	85.57213930348259	76.5
chLSTM-rand		Albanian	definite_noun	last	85.0	86.5
chLSTM-rand		Albanian	gender_noun	last	87.0	85.5
chLSTM-rand		Albanian	gender_propn	first	68.5	59.0
chLSTM-rand		Albanian	number_noun	last	89.0	89.5
chLSTM-rand		Albanian	number_verb	last	92.5	89.5
chLSTM-rand		Arabic	aspect_verb	first	92.5	87.0
chLSTM-rand		Arabic	case_adj	first	45.77114427860697	46.76616915422885
chLSTM-rand		Arabic	case_noun	last	52.23880597014925	42.786069651741286
chLSTM-rand		Arabic	definite_noun	last	64.17910447761194	52.23880597014925
chLSTM-rand		Arabic	gender_adj	last	98.0	97.5
chLSTM-rand		Arabic	gender_verb	first	85.5	87.5
chLSTM-rand		Armenian	animacy_noun	first	64.5	66.0
chLSTM-rand		Armenian	definite_noun	last	99.0	97.5
chLSTM-rand		Armenian	subcat_verb	last	78.0	65.5
chLSTM-rand		Basque	case_noun	last	92.82296650717703	93.77990430622009
chLSTM-rand		Basque	definite_noun	last	81.5	78.5
chLSTM-rand		Basque	number_noun	last	89.5	93.0
chLSTM-rand		Bulgarian	aspect_verb	first	65.5	62.5
chLSTM-rand		Bulgarian	definite_adj	last	99.5	99.0
chLSTM-rand		Bulgarian	definite_noun	last	94.0	89.0
chLSTM-rand		Bulgarian	gender_adj	last	100.0	99.50248756218906
chLSTM-rand		Bulgarian	gender_noun	last	84.5771144278607	82.08955223880598
chLSTM-rand		Bulgarian	number_adj	last	98.5	98.0
chLSTM-rand		Bulgarian	number_verb	last	97.5	97.5
chLSTM-rand		Bulgarian	person_verb	last	91.5	93.03482587064677
chLSTM-rand		Bulgarian	tense_verb	first	57.99999999999999	54.72636815920397
chLSTM-rand		Bulgarian	verbform_verb	first	67.5	66.0
chLSTM-rand		Bulgarian	voice_verb	first	76.5	82.5
chLSTM-rand		Catalan	gender_adj	last	100.0	98.0
chLSTM-rand		Catalan	gender_noun	first	74.0	72.0
chLSTM-rand		Catalan	mood_verb	first	72.5	67.5
chLSTM-rand		Catalan	number_adj	last	100.0	99.0
chLSTM-rand		Catalan	number_noun	first	82.0	81.0
chLSTM-rand		Catalan	number_verb	last	99.5	99.0
chLSTM-rand		Catalan	tense_verb	last	94.0	94.0
chLSTM-rand		Catalan	verbform_verb	last	99.5049504950495	98.01980198019803
chLSTM-rand		Croatian	case_adj	first	43.0	31.68316831683168
chLSTM-rand		Croatian	case_noun	first	37.93103448275862	34.31372549019608
chLSTM-rand		Croatian	definite_adj	last	97.5	98.5
chLSTM-rand		Croatian	gender_adj	last	76.61691542288557	68.1592039800995
chLSTM-rand		Croatian	gender_noun	last	68.1592039800995	66.66666666666666
chLSTM-rand		Croatian	number_adj	last	84.5	87.5
chLSTM-rand		Croatian	number_noun	last	82.5	84.0
chLSTM-rand		Croatian	number_verb	last	96.0	97.5
chLSTM-rand		Croatian	tense_verb	first	65.0	57.99999999999999
chLSTM-rand		Croatian	verbform_verb	last	99.50248756218906	99.00497512437812
chLSTM-rand		Czech	animacy_adj	last	64.5	62.0
chLSTM-rand		Czech	animacy_noun	last	75.5	65.0
chLSTM-rand		Czech	animacy_propn	first	66.5	65.0
chLSTM-rand		Czech	animacy_verb	last	94.5	94.0
chLSTM-rand		Czech	aspect_adj	first	77.0	79.5
chLSTM-rand		Czech	aspect_verb	first	63.0	59.5
chLSTM-rand		Czech	case_adj	last	68.62745098039215	63.725490196078425
chLSTM-rand		Czech	case_propn	last	62.254901960784316	63.725490196078425
chLSTM-rand		Czech	degree_adj	last	82.5	79.5
chLSTM-rand		Czech	gender_adj	last	64.6766169154229	57.711442786069654
chLSTM-rand		Czech	gender_noun	last	70.64676616915423	71.14427860696517
chLSTM-rand		Czech	gender_propn	last	67.66169154228857	64.17910447761194
chLSTM-rand		Czech	gender_verb	last	89.05472636815921	83.5820895522388
chLSTM-rand		Czech	mood_verb	last	95.0	94.0
chLSTM-rand		Czech	nametype_propn	last	37.93103448275862	32.0
chLSTM-rand		Czech	number_adj	last	83.0	88.5
chLSTM-rand		Czech	number_noun	last	86.0	81.5
chLSTM-rand		Czech	number_propn	last	89.0	84.0
chLSTM-rand		Czech	number_verb	last	93.0	91.0
chLSTM-rand		Czech	person_verb	last	100.0	98.50746268656717
chLSTM-rand		Czech	polarity_adj	first	99.0	96.5
chLSTM-rand		Czech	polarity_verb	first	98.5	100.0
chLSTM-rand		Czech	voice_adj	last	100.0	99.5
chLSTM-rand		Danish	definite_noun	first	65.0	61.0
chLSTM-rand		Danish	gender_noun	last	80.5	77.0
chLSTM-rand		Danish	number_noun	last	86.0	86.0
chLSTM-rand		Danish	tense_verb	last	99.5	97.5
chLSTM-rand		Danish	verbform_verb	last	82.08955223880598	86.56716417910447
chLSTM-rand		Dutch	gender_noun	last	72.5	77.5
chLSTM-rand		Dutch	gender_propn	last	56.99999999999999	48.5
chLSTM-rand		Dutch	number_noun	first	54.0	47.5
chLSTM-rand		Dutch	verbform_verb	last	81.09452736318407	82.08955223880598
chLSTM-rand		English	number_noun	last	93.5	96.5
chLSTM-rand		English	tense_verb	last	98.5	96.0
chLSTM-rand		English	verbform_verb	first	45.5	43.0
chLSTM-rand		Estonian	case_adj	last	97.0	94.5
chLSTM-rand		Estonian	case_noun	last	86.66666666666667	83.80952380952381
chLSTM-rand		Estonian	number_adj	last	96.5	97.0
chLSTM-rand		Estonian	number_noun	last	92.5	92.5
chLSTM-rand		Estonian	number_verb	last	98.5	97.0
chLSTM-rand		Estonian	person_verb	last	96.51741293532339	91.0
chLSTM-rand		Estonian	tense_adj	last	100.0	98.5
chLSTM-rand		Estonian	tense_verb	first	56.49999999999999	50.0
chLSTM-rand		Estonian	verbform_verb	last	96.0	96.03960396039604
chLSTM-rand		Estonian	voice_adj	last	99.0	97.0
chLSTM-rand		Estonian	voice_verb	first	63.5	61.5
chLSTM-rand		Finnish	case_adj	last	92.78846153846155	93.30143540669856
chLSTM-rand		Finnish	case_noun	last	83.57487922705315	85.07462686567165
chLSTM-rand		Finnish	case_propn	last	89.60396039603961	92.0
chLSTM-rand		Finnish	case_verb	last	87.14285714285714	84.76190476190476
chLSTM-rand		Finnish	degree_adj	last	84.5	81.09452736318407
chLSTM-rand		Finnish	derivation_adj	first	56.49999999999999	55.00000000000001
chLSTM-rand		Finnish	derivation_noun	last	95.54455445544554	94.0
chLSTM-rand		Finnish	infform_verb	last	98.5	95.52238805970148
chLSTM-rand		Finnish	mood_verb	last	85.57213930348259	83.5820895522388
chLSTM-rand		Finnish	number_adj	last	93.0	91.5
chLSTM-rand		Finnish	number_noun	last	84.0	83.5
chLSTM-rand		Finnish	number_verb	last	90.0	88.0
chLSTM-rand		Finnish	partform_verb	last	97.51243781094527	95.02487562189056
chLSTM-rand		Finnish	tense_verb	first	60.0	55.00000000000001
chLSTM-rand		Finnish	verbform_verb	last	81.09452736318407	79.1044776119403
chLSTM-rand		Finnish	voice_verb	first	60.0	62.5
chLSTM-rand		French	gender_adj	first	63.0	64.0
chLSTM-rand		French	gender_noun	first	68.5	68.0
chLSTM-rand		French	gender_verb	last	100.0	99.5
chLSTM-rand		French	number_adj	last	99.0	95.5
chLSTM-rand		French	number_noun	first	80.5	82.0
chLSTM-rand		French	number_verb	last	100.0	98.5
chLSTM-rand		French	tense_verb	last	92.5	87.12871287128714
chLSTM-rand		French	verbform_verb	last	97.01492537313433	91.04477611940298
chLSTM-rand		German	case_adj	first	44.5	44.5
chLSTM-rand		German	case_noun	first	50.0	48.5
chLSTM-rand		German	case_propn	first	40.0	37.0
chLSTM-rand		German	gender_adj	first	43.0	32.33830845771144
chLSTM-rand		German	gender_noun	last	65.17412935323384	55.72139303482587
chLSTM-rand		German	gender_propn	first	45.5	47.76119402985074
chLSTM-rand		German	number_adj	last	66.0	56.49999999999999
chLSTM-rand		German	number_noun	last	90.0	79.0
chLSTM-rand		German	number_verb	last	97.5	100.0
chLSTM-rand		German	tense_verb	last	91.0	83.5
chLSTM-rand		German	verbform_verb	last	80.5	73.13432835820896
chLSTM-rand		Greek	aspect_verb	last	91.0	84.0
chLSTM-rand		Greek	case_noun	last	67.66169154228857	67.16417910447761
chLSTM-rand		Greek	gender_noun	last	73.13432835820896	78.60696517412936
chLSTM-rand		Greek	number_noun	last	96.0	93.5
chLSTM-rand		Greek	voice_verb	first	50.0	50.0
chLSTM-rand		Hebrew	gender_noun	last	94.5	94.0
chLSTM-rand		Hebrew	gender_verb	first	58.5	54.50000000000001
chLSTM-rand		Hebrew	hebbinyan_verb	last	53.73134328358209	46.30541871921182
chLSTM-rand		Hebrew	number_noun	last	94.5	97.0
chLSTM-rand		Hebrew	number_verb	last	95.0	96.5
chLSTM-rand		Hindi	case_adj	last	65.0	73.5
chLSTM-rand		Hindi	case_noun	last	83.5	83.0
chLSTM-rand		Hindi	case_propn	last	87.5	78.0
chLSTM-rand		Hindi	gender_noun	last	76.5	76.0
chLSTM-rand		Hindi	gender_propn	last	74.5	65.0
chLSTM-rand		Hindi	number_noun	last	85.5	88.0
chLSTM-rand		Hungarian	number[psor]_noun	last	80.5	75.0
chLSTM-rand		Hungarian	number_noun	last	95.5	88.0
chLSTM-rand		Hungarian	person[psor]_noun	last	85.5	84.5
chLSTM-rand		Italian	gender_adj	last	100.0	88.5
chLSTM-rand		Italian	gender_noun	first	78.5	71.0
chLSTM-rand		Italian	number_adj	last	95.5	91.0
chLSTM-rand		Italian	number_noun	last	93.5	89.0
chLSTM-rand		Italian	number_verb	last	89.0	95.0
chLSTM-rand		Italian	person_verb	last	92.0	87.5
chLSTM-rand		Italian	tense_verb	last	90.0	81.5
chLSTM-rand		Italian	verbform_verb	last	92.5	94.5
chLSTM-rand		Latin	aspect_verb	last	98.0	96.5
chLSTM-rand		Latin	case_verb	last	78.1094527363184	76.73267326732673
chLSTM-rand		Latin	gender_adj	last	69.15422885572139	63.18407960199005
chLSTM-rand		Latin	gender_noun	last	74.12935323383084	62.189054726368155
chLSTM-rand		Latin	gender_verb	last	72.636815920398	72.636815920398
chLSTM-rand		Latin	mood_verb	last	79.1044776119403	77.0
chLSTM-rand		Latin	number_adj	first	49.5	49.5
chLSTM-rand		Latin	number_noun	last	88.5	76.0
chLSTM-rand		Latin	number_verb	last	96.0	88.5
chLSTM-rand		Latin	person_verb	first	35.32338308457712	36.318407960199
chLSTM-rand		Latin	tense_verb	last	77.72277227722772	68.1592039800995
chLSTM-rand		Latin	verbform_verb	last	93.53233830845771	84.07960199004975
chLSTM-rand		Latin	voice_verb	last	94.5	92.0
chLSTM-rand		Latvian	case_adj	last	78.0	77.5
chLSTM-rand		Latvian	case_noun	last	83.5	82.5
chLSTM-rand		Latvian	case_propn	last	87.5	84.5
chLSTM-rand		Latvian	definite_adj	last	93.5	90.5
chLSTM-rand		Latvian	definite_verb	last	96.5	95.5
chLSTM-rand		Latvian	gender_adj	last	85.5	84.0
chLSTM-rand		Latvian	gender_noun	last	82.5	78.5
chLSTM-rand		Latvian	gender_propn	last	82.0	88.0
chLSTM-rand		Latvian	gender_verb	first	50.5	50.5
chLSTM-rand		Latvian	number_adj	last	90.0	89.0
chLSTM-rand		Latvian	number_verb	last	91.0	85.0
chLSTM-rand		Latvian	person_verb	last	88.05970149253731	85.07462686567165
chLSTM-rand		Latvian	polarity_verb	first	100.0	98.5
chLSTM-rand		Latvian	tense_verb	last	88.55721393034825	82.58706467661692
chLSTM-rand		Latvian	verbform_verb	last	87.5	84.5
chLSTM-rand		Latvian	voice_verb	last	92.5	93.5
chLSTM-rand		Lithuanian	case_noun	last	88.23529411764706	86.27450980392157
chLSTM-rand		Lithuanian	gender_noun	last	86.5	78.5
chLSTM-rand		Lithuanian	number_noun	last	91.0	90.5
chLSTM-rand		Lithuanian	number_verb	last	73.5	72.5
chLSTM-rand		Norwegian_Bokmal	definite_adj	first	76.5	74.5
chLSTM-rand		Norwegian_Bokmal	definite_noun	last	97.5	99.0
chLSTM-rand		Norwegian_Bokmal	gender_noun	last	71.64179104477611	67.66169154228857
chLSTM-rand		Norwegian_Bokmal	number_adj	last	84.5	84.5
chLSTM-rand		Norwegian_Bokmal	number_noun	last	94.5	92.0
chLSTM-rand		Norwegian_Bokmal	tense_verb	last	99.0	98.5
chLSTM-rand		Norwegian_Bokmal	verbform_verb	last	86.56716417910447	85.07462686567165
chLSTM-rand		Norwegian_Nynorsk	definite_adj	last	96.0	95.0
chLSTM-rand		Norwegian_Nynorsk	definite_noun	last	98.0	98.5
chLSTM-rand		Norwegian_Nynorsk	gender_noun	last	77.61194029850746	77.61194029850746
chLSTM-rand		Norwegian_Nynorsk	number_adj	first	60.5	57.49999999999999
chLSTM-rand		Norwegian_Nynorsk	number_noun	last	84.5	88.0
chLSTM-rand		Norwegian_Nynorsk	tense_verb	last	94.5	92.5
chLSTM-rand		Norwegian_Nynorsk	verbform_verb	last	83.5	71.14427860696517
chLSTM-rand		Persian	number_noun	last	87.5	88.5
chLSTM-rand		Polish	animacy_adj	first	50.0	61.5
chLSTM-rand		Polish	animacy_noun	last	53.0	50.24875621890548
chLSTM-rand		Polish	aspect_adj	first	72.5	66.5
chLSTM-rand		Polish	aspect_verb	last	68.5	70.5
chLSTM-rand		Polish	case_adj	first	40.0	31.0
chLSTM-rand		Polish	case_propn	first	43.06930693069307	37.5
chLSTM-rand		Polish	gender_adj	first	37.3134328358209	39.80099502487562
chLSTM-rand		Polish	gender_noun	last	79.1044776119403	76.61691542288557
chLSTM-rand		Polish	gender_propn	last	61.69154228855721	60.0
